,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8130,8131,CA-2014-127866,7/20/2014,7/23/2014,first class,JD-15895,jonathan doherty,corporate,united states,riverside,california,92503.0,west,OFF-PA-10003971,office supplies,paper,xerox 1965,11.96,2.0,0.0,5.8604
8131,8132,CA-2014-127866,7/20/2014,7/23/2014,first class,JD-15895,jonathan doherty,corporate,united states,riverside,california,92503.0,west,OFF-AR-10003481,office supplies,art,newell 348,13.12,4.0,0.0,3.8048
8132,8133,CA-2014-127866,7/20/2014,7/23/2014,first class,JD-15895,jonathan doherty,corporate,united states,riverside,california,92503.0,west,OFF-ST-10001490,office supplies,storage,"hot file 7-pocket, floor stand",535.41,3.0,0.0,160.623
8133,8134,CA-2015-131352,10/8/2015,10/13/2015,standard class,GH-14485,gene hale,corporate,united states,dallas,texas,75081.0,central,FUR-FU-10003708,furniture,furnishings,"tenex traditional chairmats for medium pile carpet, standard lip, 36"" x 48""",72.78,3.0,0.6,-70.9605
8134,8135,CA-2015-121776,2/16/2015,2/21/2015,standard class,RD-19585,rob dowd,consumer,united states,los angeles,california,90008.0,west,OFF-PA-10001970,office supplies,paper,xerox 1881,36.84,3.0,0.0,17.3148
8135,8136,CA-2015-121776,2/16/2015,2/21/2015,standard class,RD-19585,rob dowd,consumer,united states,los angeles,california,90008.0,west,OFF-LA-10002762,office supplies,labels,avery 485,87.71,7.0,0.0,41.2237
8136,8137,CA-2016-118073,8/12/2016,8/16/2016,standard class,CS-12490,cindy schnelling,corporate,united states,lakeland,florida,33801.0,south,FUR-TA-10002533,furniture,tables,bpi conference tables,562.2925,7.0,0.45,-255.5875
8137,8138,CA-2014-103219,11/9/2014,11/13/2014,standard class,BF-11215,benjamin farhat,home office,united states,new york city,new york,10035.0,east,FUR-FU-10004091,furniture,furnishings,"eldon 200 class desk accessories, black",56.52,9.0,0.0,21.4776
8138,8139,CA-2016-102561,7/18/2016,7/22/2016,standard class,NK-18490,neil knudson,home office,united states,philadelphia,pennsylvania,19140.0,east,OFF-AR-10001545,office supplies,art,newell 326,11.264,8.0,0.2,1.2672
8139,8140,CA-2016-102561,7/18/2016,7/22/2016,standard class,NK-18490,neil knudson,home office,united states,philadelphia,pennsylvania,19140.0,east,OFF-ST-10001476,office supplies,storage,steel personal filing/posting tote,284.08,10.0,0.2,24.857
8140,8141,CA-2016-102561,7/18/2016,,standard class,NK-18490,neil knudson,home office,united states,philadelphia,pennsylvania,19140.0,east,OFF-PA-10004971,office supplies,paper,xerox 196,18.496,4.0,0.2,6.7048
8141,8142,CA-2016-100993,2/5/2016,2/10/2016,standard class,AZ-10750,annie zypern,consumer,united states,san diego,california,92037.0,west,OFF-LA-10003223,office supplies,labels,avery 508,14.73,3.0,0.0,7.2177
8142,8143,CA-2016-100993,2/5/2016,2/10/2016,standard class,AZ-10750,annie zypern,consumer,united states,san diego,california,92037.0,west,OFF-ST-10004340,office supplies,storage,"fellowes mobile file cart, black",186.54,3.0,0.0,50.3658
8143,8144,CA-2016-100993,2/5/2016,2/10/2016,standard class,AZ-10750,annie zypern,consumer,united states,san diego,california,,west,FUR-TA-10001095,furniture,tables,chromcraft round conference tables,557.728,4.0,0.2,6.9716
8144,8145,CA-2016-100993,2/5/2016,2/10/2016,standard class,AZ-10750,annie zypern,consumerr,united states,san diego,california,92037.0,west,TEC-PH-10001448,technology,phones,anker astro 15000mah usb portable charger,159.968,4.0,0.2,-31.9936
8145,8146,US-2014-112949,6/20/2014,6/27/2014,standard class,Co-12640,corey-lock,consumer,united states,lawton,oklahoma,73505.0,central,OFF-AP-10001005,office supplies,appliances,honeywell quietcare hepa air cleaner,471.9,6.0,0.0,155.727
8146,8147,US-2014-112949,6/20/2014,6/27/2014,standard class,Co-12640,corey-lock,consumer,united states,lawton,oklahoma,73505.0,central,OFF-AR-10003469,office supplies,art,nontoxic chalk,3.52,2.0,0.0,1.6896
8147,8148,US-2017-146822,6/9/2017,6/14/2017,standard class,AG-10675,anna gayman,consumer,united states,salem,virginia,24153.0,south,OFF-PA-10000249,office supplies,paper,easy-staple paper,49.12,4.0,0.0,23.0864
8148,8149,US-2016-131058,12/27/2016,12/31/2016,standard class,EM-14140,eugene moren,home office,united states,santa ana,california,92704.0,west,OFF-LA-10001613,office supplies,labels,avery file folder labels,20.16,7.0,0.0,9.8784
8149,8150,CA-2014-167997,1/26/2014,1/29/2014,first class,CA-11965,carol adams,corporate,united states,rapid city,south dakota,57701.0,central,OFF-BI-10001758,office supplies,binders,wilson jones 14 line acrylic coated pressboard data binders,10.68,2.0,0.0,5.0196
8150,8151,CA-2014-167997,1/26/2014,1/29/2014,first class,CA-11965,carol adams,corporate,united states,rapid city,south dakota,57701.0,central,FUR-BO-10004409,furniture,bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",141.96,2.0,0.0,39.7488
8151,8152,CA-2017-140151,3/23/2017,3/25/2017,first class,RB-19360,raymond buch,consumer,united states,seattle,washington,98115.0,west,OFF-ST-10001558,office supplies,storage,acco perma 4000 stacking storage drawers,32.48,2.0,0.0,4.872
8152,8153,CA-2017-140151,3/23/2017,3/25/2017,first class,RB-19360,raymond buch,consumer,united states,seattle,washington,98115.0,west,OFF-PA-10002986,office supplies,paper,xerox 1898,20.04,3.0,0.0,9.6192
8153,8154,CA-2017-140151,3/23/2017,3/25/2017,first class,RB-19360,raymond buch,consumer,united states,seattle,washington,,west,TEC-CO-10004722,technology,copiers,canon imageclass 2200 advanced copier,13999.96,4.0,0.0,6719.9808
8154,8155,US-2017-143770,3/20/2017,3/24/2017,standard class,RD-19720,roger demir,consumer,united states,middletown,connecticut,6457.0,east,TEC-AC-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,238.0,2.0,0.0,38.08
8155,8156,US-2017-143770,3/20/2017,3/24/2017,standard class,RD-19720,roger demir,consumer,united states,middletown,connecticut,6457.0,east,OFF-PA-10001125,office supplies,paper,xerox 1988,61.96,2.0,0.0,27.882
8156,8157,CA-2016-131296,10/4/2016,10/9/2016,standard class,MS-17830,melanie seite,consumer,united states,baltimore,maryland,21215.0,east,FUR-TA-10002622,furniture,tables,"bush andora conference table, maple/graphite gray finish",239.372,2.0,0.3,-23.9372
8157,8158,CA-2016-103464,11/18/2016,11/22/2016,standard class,PG-18820,patrick gardner,consumer,united states,san diego,california,92105.0,west,TEC-AC-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,595.0,5.0,0.0,95.2
8158,8159,CA-2017-136238,12/26/2017,1/1/2018,standard class,KB-16240,karen bern,corporate,united states,odessa,texas,79762.0,central,OFF-PA-10004285,office supplies,paper,xerox 1959,16.032,3.0,0.2,5.6112
8159,8160,CA-2016-120803,3/9/2016,3/13/2016,standard class,RB-19465,rick bensley,home office,united states,milford,connecticut,6460.0,east,TEC-AC-10004469,technology,accessories,microsoft sculpt comfort mouse,199.75,5.0,0.0,87.89
8160,8161,CA-2016-134138,2/16/2016,2/20/2016,standard class,JD-15790,john dryer,consumer,united states,belleville,new jersey,7109.0,east,FUR-CH-10001545,furniture,chairs,hon comfortask task/swivel chairs,227.96,2.0,0.0,36.4736
8161,8162,CA-2015-120915,9/28/2015,,second class,JJ-15445,jennifer jackson,consumer,united states,new york city,new york,10035.0,east,OFF-AP-10002578,office supplies,appliances,"fellowes premier superior surge suppressor, 10-outlet, with phone and remote",293.52,6.0,0.0,76.3152
8162,8163,CA-2015-120915,9/28/2015,10/3/2015,second class,JJ-15445,jennifer jackson,consumer,united states,new york city,new york,10035.0,east,TEC-PH-10003012,technology,phones,nortel meridian m3904 professional digital phone,307.98,2.0,0.0,89.3142
8163,8164,CA-2015-168207,11/2/2015,11/6/2015,standard class,LT-17110,liz thompson,consumer,united states,san diego,california,92105.0,west,FUR-FU-10004909,furniture,furnishings,contemporary wood/metal frame,96.96,6.0,0.0,33.936
8164,8165,CA-2015-168207,11/2/2015,11/6/2015,standard class,LT-17110,liz thompson,consumer,united states,san diego,california,92105.0,west,OFF-BI-10001524,office supplies,binders,gbc premium transparent covers with diagonal lined pattern,117.488,7.0,0.2,41.1208
8165,8166,CA-2015-168207,11/2/2015,11/6/2015,standard class,LT-17110,liz thompson,consumer,united states,san diego,california,92105.0,west,OFF-BI-10003355,office supplies,binders,cardinal holdit business card pockets,11.952,3.0,0.2,4.1832
8166,8167,CA-2015-168207,11/2/2015,11/6/2015,standard class,LT-17110,liz thompson,consumer,united states,san diego,california,92105.0,west,FUR-BO-10004357,furniture,bookcases,o'sullivan living dimensions 3-shelf bookcases,512.499,3.0,0.15,-30.147
8167,8168,CA-2016-144148,7/31/2016,8/5/2016,standard class,AH-10690,anna hã¤berlin,corporate,united states,san francisco,california,94122.0,west,FUR-TA-10002774,furniture,tables,laminate occasional tables,863.128,7.0,0.2,-32.3673
8168,8169,CA-2017-107174,11/6/2017,11/13/2017,standard class,AB-10060,adam bellavance,home office,united states,seattle,washington,98105.0,west,FUR-TA-10004575,furniture,tables,hon 5100 series wood tables,2036.86,7.0,0.0,366.6348
8169,8170,CA-2017-107174,11/6/2017,11/13/2017,standard class,AB-10060,adam bellavance,home office,united states,seattle,washington,98105.0,west,FUR-CH-10003312,furniture,chairs,hon 2090 âpillow softâ series mid back swivel/tilt chairs,449.568,2.0,0.2,-73.0548
8170,8171,CA-2017-107174,11/6/2017,11/13/2017,standard class,AB-10060,adam bellavance,home office,united states,seattle,washington,98105.0,west,TEC-AC-10001465,technology,accessories,sandisk cruzer 64 gb usb flash drive,108.96,3.0,0.0,32.688
8171,8172,CA-2016-146150,2/14/2016,2/19/2016,standard class,FM-14380,fred mcmath,consumer,united states,jackson,mississippi,39212.0,south,OFF-AR-10002240,office supplies,art,panasonic kp-150 electric pencil sharpener,264.18,7.0,0.0,68.6868
8172,8173,CA-2014-114125,2014-07-09,7/13/2014,standard class,GH-14410,gary hansen,home office,united states,los angeles,california,90049.0,west,OFF-LA-10004559,office supplies,labels,avery 49,2.88,1.0,0.0,1.4112
8173,8174,CA-2014-114125,7/9/2014,7/13/2014,standard class,GH-14410,gary hansen,home office,united states,los angeles,california,90049.0,west,OFF-BI-10003291,office supplies,binders,wilson jones leather-like binders with dubllock round rings,41.904,6.0,0.2,14.1426
8174,8175,CA-2014-114125,7/9/2014,7/13/2014,standard class,GH-14410,gary hansen,home office,united states,los angeles,california,90049.0,west,OFF-ST-10001505,office supplies,storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",23.92,4.0,0.0,4.0664
8175,8176,CA-2016-114944,1/30/2016,2/4/2016,standard class,HE-14800,harold engle,corporate,united states,chicago,illinois,60623.0,central,OFF-PA-10003892,office supplies,paper,xerox 1943,156.512,4.0,0.2,52.8228
8176,8177,CA-2016-135965,9/22/2016,9/25/2016,first class,SZ-20035,sam zeldin,home office,united states,new york city,new york,10035.0,east,OFF-ST-10002370,office supplies,storage,"sortfiler multipurpose personal file organizer, black",128.34,6.0,0.0,37.2186
8177,8178,CA-2017-149699,12/22/2017,12/24/2017,first class,CM-12115,chad mcguire,consumer,united states,los angeles,california,90008.0,west,TEC-AC-10000474,technology,accessories,kensington expert mouse optical usb trackball for pc or mac,474.95,5.0,0.0,142.485
8178,8179,CA-2016-166429,9/2/2016,9/8/2016,standard class,TG-21310,toby gnade,consumer,united states,des moines,washington,98198.0,west,TEC-CO-10002095,technology,copiers,hewlett packard 610 color digital copier / printer,999.98,2.0,0.0,449.991
8179,8180,CA-2015-112767,8/2/2015,8/6/2015,standard class,DK-12985,darren koutras,consumer,united states,springfield,oregon,97477.0,west,FUR-TA-10003469,furniture,tables,balt split level computer training table,277.5,4.0,0.5,-188.7
8180,8181,CA-2015-119879,11/21/2015,11/25/2015,standard class,SS-20410,shahid shariari,consumer,united states,philadelphia,pennsylvania,19120.0,east,FUR-TA-10002958,furniture,tables,"bevis oval conference table, walnut",1252.704,8.0,0.4,-480.2032
8181,8182,CA-2015-119879,11/21/2015,11/25/2015,standard class,SS-20410,shahid shariari,consumer,united states,philadelphia,pennsylvania,19120.0,east,TEC-PH-10002923,technology,phones,"logitech b530 usbâ headsetâ -â headsetâ - full size, binaural",110.97,5.0,0.4,-24.0435
8182,8183,CA-2017-155642,5/18/2017,5/22/2017,standard class,BM-11575,brendan murry,corporate,united states,chicago,illinois,60653.0,central,FUR-FU-10004973,furniture,furnishings,flat face poster frame,22.608,3.0,0.6,-10.1736
8183,8184,CA-2017-155642,5/18/2017,5/22/2017,standard class,BM-11575,brendan murry,corporate,united states,chicago,illinois,60653.0,central,FUR-FU-10001918,furniture,furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,1.892,1.0,0.6,-0.9933
8184,8185,US-2017-101721,7/23/2017,7/27/2017,standard class,MY-17380,maribeth yedwab,corporate,united states,chicago,illinois,60623.0,central,OFF-PA-10003641,office supplies,paper,xerox 1909,63.312,3.0,0.2,20.5764
8185,8186,CA-2015-136728,9/13/2015,9/17/2015,second class,AG-10900,arthur gainer,consumer,united states,chicago,illinois,60623.0,central,OFF-EN-10002621,office supplies,envelopes,staple envelope,7.824,1.0,0.2,2.934
8186,8187,CA-2015-136728,9/13/2015,9/17/2015,second class,AG-10900,arthur gainer,consumer,united states,chicago,illinois,60623.0,central,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",170.072,4.0,0.3,-12.148
8187,8188,CA-2016-127194,12/10/2016,12/16/2016,standard class,BW-11110,bart watters,corporate,united states,new york city,new york,10024.0,east,OFF-PA-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6â x 11â",62.82,9.0,0.0,29.5254
8188,8189,CA-2015-140375,10/2/2015,10/5/2015,second class,SG-20470,sheri gordon,consumer,united states,rockville,maryland,20852.0,east,OFF-PA-10001870,office supplies,paper,xerox 202,19.44,3.0,0.0,9.3312
8189,8190,CA-2015-140375,10/2/2015,10/5/2015,second class,SG-20470,sheri gordon,consumer,united states,rockville,maryland,20852.0,east,OFF-BI-10000320,office supplies,binders,gbc plastic binding combs,7.38,1.0,0.0,3.6162
8190,8191,US-2017-155866,11/17/2017,11/21/2017,standard class,CC-12370,christopher conant,consumer,united states,new york city,new york,10011.0,east,OFF-PA-10004735,office supplies,paper,xerox 1905,38.88,6.0,0.0,18.6624
8191,8192,US-2017-155866,11/17/2017,11/21/2017,standard class,CC-12370,christopher conant,consumer,united states,new york city,new york,10011.0,east,FUR-FU-10004091,furniture,furnishings,"howard miller 13"" diameter goldtone round wall clock",187.76,4.0,0.0,76.9816
8192,8193,CA-2015-141327,11/30/2015,12/3/2015,first class,LR-16915,lena radford,consumer,united states,durham,north carolina,27707.0,south,OFF-BI-10000546,office supplies,binders,avery durable binders,6.048,7.0,0.7,-4.2336
8193,8194,CA-2015-141327,11/30/2015,12/3/2015,first class,LR-16915,lena radford,consumer,united states,durham,north carolina,27707.0,south,OFF-AP-10001293,office supplies,appliances,belkin 8 outlet surge protector,98.352,3.0,0.2,9.8352
8194,8195,CA-2015-141327,11/30/2015,12/3/2015,first class,LR-16915,lena radford,consumer,united states,durham,north carolina,,south,FUR-FU-10000576,furniture,furnishings,luxo professional fluorescent magnifier lamp with clamp-mount base,335.744,2.0,0.2,25.1808
8195,8196,CA-2015-136700,12/6/2015,12/11/2015,second class,DB-13120,david bremer,corporate,united states,santa barbara,california,93101.0,west,OFF-PA-10004519,office supplies,paper,spiral phone message books with labels by adams,8.96,2.0,0.0,4.3904
8196,8197,CA-2017-102736,9/5/2017,9/9/2017,standard class,LP-17095,liz preis,consumer,united states,knoxville,tennessee,37918.0,south,TEC-AC-10004568,technology,accessories,maxellâ lto ultrium - 800 gb,89.568,4.0,0.2,-1.1196
8197,8198,CA-2017-102736,9/5/2017,9/9/2017,standard class,LP-17095,liz preis,consumer,united states,knoxville,tennessee,37918.0,south,OFF-AR-10001897,office supplies,art,model l table or wall-mount pencil sharpener,71.96,5.0,0.2,7.196
8198,8199,CA-2017-102736,9/5/2017,9/9/2017,standard class,LP-17095,liz preis,consumer,united states,knoxville,tennessee,37918.0,south,OFF-PA-10001800,office supplies,paper,xerox 220,15.552,3.0,0.2,5.4432
8199,8200,CA-2017-125269,4/24/2017,4/30/2017,standard class,AF-10870,art ferguson,consumer,united states,chicago,illinois,60610.0,central,OFF-BI-10001628,office supplies,binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",10.43,5.0,0.8,-18.2525
8200,8201,CA-2017-125269,4/24/2017,4/30/2017,standard class,AF-10870,art ferguson,consumer,united states,chicago,illinois,60610.0,central,OFF-ST-10004123,office supplies,storage,safco industrial wire shelving system,72.784,1.0,0.2,-18.196
8201,8202,CA-2015-114811,11/8/2015,11/8/2015,same day,KD-16495,keith dawkins,corporate,united states,new york city,new york,10024.0,east,OFF-ST-10000885,office supplies,storage,fellowes desktop hanging file manager,67.15,5.0,0.0,16.7875
8202,8203,CA-2015-114811,11/8/2015,11/8/2015,same day,KD-16495,keith dawkins,corporate,united states,new york city,new york,,east,TEC-PH-10004165,technology,phones,mitel mivoice 5330e ip phone,549.98,2.0,0.0,142.9948
8203,8204,CA-2015-114811,11/8/2015,11/8/2015,same day,KD-16495,keith dawkins,corporate,united states,new york city,new york,10024.0,east,FUR-FU-10002240,furniture,furnishings,nu-dell ez-mount plastic wall frames,11.82,3.0,0.0,4.728
8204,8205,CA-2015-114811,11/8/2015,11/8/2015,same day,KD-16495,keith dawkins,corporate,united states,new york city,new york,10024.0,east,TEC-MA-10000045,technology,machines,zebra zm400 thermal label printer,4643.8,4.0,0.0,2229.024
8205,8206,CA-2015-114811,11/8/2015,11/8/2015,,KD-16495,keith dawkins,corporate,united states,new york city,new york,10024.0,east,FUR-CH-10003746,furniture,chairs,hon 4070 series pagoda round back stacking chairs,577.764,2.0,0.1,115.5528
8206,8207,CA-2015-122266,4/26/2015,4/30/2015,standard class,SA-20830,sue ann reed,consumer,united states,daytona beach,florida,32114.0,south,FUR-TA-10000577,furniture,tables,bretford cr4500 series slim rectangular table,191.5155,1.0,0.45,-76.6062
8207,8208,CA-2015-122266,4/26/2015,4/30/2015,standard class,SA-20830,sue ann reed,consumer,united states,daytona beach,florida,32114.0,south,OFF-AR-10004757,office supplies,art,crayola colored pencils,2.624,1.0,0.2,0.4264
8208,8209,CA-2015-141565,9/20/2015,9/24/2015,standard class,BG-11035,barry gonzalez,consumerr,united states,nashville,tennessee,37211.0,south,OFF-BI-10000545,office supplies,binders,gbc ibimaster 500 manual proclick binding system,1369.764,6.0,0.7,-913.176
8209,8210,CA-2015-141565,9/20/2015,9/24/2015,standard class,BG-11035,barry gonzalez,consumer,united states,nashville,tennessee,37211.0,south,OFF-ST-10001522,office supplies,storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",,4.0,0.2,-58.8736
8210,8211,CA-2017-128769,9/7/2017,9/12/2017,standard class,DM-12955,dario medina,corporate,united states,nashville,tennessee,37211.0,south,OFF-AP-10001271,office supplies,appliances,eureka the boss cordless rechargeable stick vac,81.568,2.0,0.2,7.1372
8211,8212,CA-2016-116337,11/7/2016,11/12/2016,standard class,MC-17845,michael chen,consumer,united states,dallas,texas,75220.0,central,FUR-FU-10002030,furniture,furnishings,"executive impressions 14"" contract wall clock with quartz movement",44.46,5.0,0.6,-17.784
8212,8213,CA-2016-116337,11/7/2016,11/12/2016,standard class,MC-17845,michael chen,consumer,united states,dallas,texas,75220.0,central,OFF-ST-10001272,office supplies,storage,"mini 13-1/2 capacity data binder rack, pearl",314.088,3.0,0.2,19.6305
8213,8214,CA-2015-120845,9/25/2015,10/2/2015,standard class,ML-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130.0,south,OFF-BI-10001116,office supplies,binders,"wilson jones 1"" hanging dubllock ring binders",6.336,4.0,0.7,-4.6464
8214,8215,CA-2015-120845,9/25/2015,10/2/2015,standard class,ML-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130.0,south,OFF-PA-10004665,office supplies,paper,advantus motivational note cards,10.48,1.0,0.2,3.799
8215,8216,CA-2015-120845,9/25/2015,10/2/2015,standard class,ML-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130.0,south,OFF-BI-10004506,office supplies,binders,wilson jones data.warehouse d-ring binders with dubllock,2.469,1.0,0.7,-1.8106
8216,8217,CA-2015-120845,9/25/2015,10/2/2015,standard class,ML-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130.0,south,OFF-BI-10001982,office supplies,binders,wilson jones custom binder spines & labels,3.264,2.0,0.7,-2.2848
8217,8218,CA-2014-120775,10/3/2014,10/7/2014,standard class,RD-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217.0,central,OFF-FA-10002676,office supplies,fasteners,colored push pins,4.344,3.0,0.2,0.8688
8218,8219,CA-2014-120775,10/3/2014,10/7/2014,standard class,RD-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217.0,central,FUR-FU-10000758,furniture,furnishings,dax natural wood-tone poster frame,31.776,3.0,0.6,-19.0656
8219,8220,CA-2014-120775,10/3/2014,10/7/2014,standard class,RD-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217.0,central,OFF-LA-10002271,office supplies,labels,smead alpha-z color-coded second alphabetical labels and starter set,4.928,2.0,0.2,1.7248
8220,8221,CA-2014-120775,10/3/2014,10/7/2014,standard class,RD-19930,russell d'ascenzo,consumer,united states,dallas,texas,,central,OFF-BI-10002609,office supplies,binders,avery hidden tab dividers for binding systems,1.788,3.0,0.8,-3.0396
8221,8222,CA-2014-120775,10/3/2014,10/7/2014,standard class,RD-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217.0,central,OFF-FA-10000254,office supplies,fasteners,sterling rubber bands by alliance,15.072,4.0,0.2,-3.768
8222,8223,CA-2014-152905,2/18/2014,2/24/2014,standard class,AB-10015,aaron bergman,consumer,united states,arlington,texas,76017.0,central,OFF-ST-10000321,office supplies,storage,akro stacking bins,12.624,2.0,0.2,-2.5248
8223,8224,CA-2016-104633,6/12/2016,6/16/2016,standard class,EA-14035,erin ashbrook,corporate,united states,pasadena,california,91104.0,west,OFF-PA-10000241,office supplies,paper,"ibm multi-purpose copy paper, 8 1/2 x 11"", case",185.88,6.0,0.0,83.646
8224,8225,CA-2016-104633,6/12/2016,6/16/2016,standard class,EA-14035,erin ashbrook,corporate,united states,pasadena,california,91104.0,west,OFF-PA-10004782,office supplies,paper,xerox 228,12.96,2.0,0.0,6.2208
8225,8226,CA-2017-104136,11/1/2017,11/4/2017,second class,SF-20065,sandra flanagan,consumer,united states,everett,massachusetts,2149.0,east,OFF-PA-10004243,office supplies,paper,xerox 1939,189.7,10.0,0.0,91.056
8226,8227,CA-2017-104136,11/1/2017,11/4/2017,,SF-20065,sandra flanagan,consumer,united states,everett,massachusetts,2149.0,east,OFF-PA-10001033,office supplies,paper,xerox 1893,40.99,1.0,0.0,20.0851
8227,8228,CA-2016-123050,4/4/2016,4/8/2016,second class,BC-11125,becky castell,home office,united states,troy,new york,12180.0,east,FUR-FU-10000723,furniture,furnishings,"deflect-o economat studded, no bevel mat for low pile carpeting",82.64,2.0,0.0,7.4376
8228,8229,CA-2016-123050,4/4/2016,4/8/2016,second class,BC-11125,becky castell,home office,united states,troy,new york,12180.0,east,OFF-ST-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",31.02,2.0,0.0,8.0652
8229,8230,CA-2016-123050,4/4/2016,4/8/2016,second class,BC-11125,,home office,united states,troy,new york,12180.0,east,TEC-AC-10001109,technology,accessories,logitech trackman marble mouse,89.97,3.0,0.0,37.7874
8230,8231,CA-2016-162355,6/30/2016,7/2/2016,second class,PF-19165,philip fox,consumer,united states,sandy springs,georgia,30328.0,south,OFF-AR-10004344,office supplies,art,bulldog vacuum base pencil sharpener,35.97,3.0,0.0,9.7119
8231,8232,CA-2016-162355,6/30/2016,7/2/2016,second class,PF-19165,philip fox,consumer,united states,sandy springs,georgia,30328.0,south,FUR-BO-10004695,furniture,bookcases,o'sullivan 2-door barrister bookcase in odessa pine,1266.86,7.0,0.0,291.3778
8232,8233,CA-2014-158225,9/22/2014,9/28/2014,standard class,SE-20110,sanjit engle,consumer,united states,san jose,california,95123.0,west,OFF-ST-10000675,office supplies,storage,"file shuttle ii and handi-file, black",169.45,5.0,0.0,42.3625
8233,8234,CA-2014-158225,9/22/2014,9/28/2014,standard class,SE-20110,sanjit engle,consumer,united states,san jose,california,95123.0,west,OFF-ST-10002301,office supplies,storage,tennsco commercial shelving,40.68,2.0,0.0,0.4068
8234,8235,CA-2017-102204,5/1/2017,5/6/2017,standard class,CJ-12010,caroline jumper,consumer,united states,jacksonville,florida,32216.0,south,OFF-SU-10001212,office supplies,supplies,kleencut forged office shears by acme united corporation,3.328,2.0,0.2,0.416
8235,8236,CA-2017-102204,5/1/2017,5/6/2017,standard class,CJ-12010,caroline jumper,consumer,united states,jacksonville,florida,32216.0,south,FUR-TA-10001889,furniture,tables,bush advantage collection racetrack conference table,933.262,4.0,0.45,-458.1468
8236,8237,CA-2017-102204,5/1/2017,5/6/2017,standard class,CJ-12010,,consumer,united states,jacksonville,florida,32216.0,south,FUR-CH-10002024,furniture,chairs,hon 5400 series task chairs for big and tall,2803.92,5.0,0.2,0.0
8237,8238,CA-2017-103065,10/20/2017,10/20/2017,same day,PT-19090,,consumer,united states,jacksonville,florida,32216.0,south,OFF-ST-10000617,office supplies,storage,woodgrain magazine files by perma,4.768,2.0,0.2,-0.7748
8238,8239,CA-2017-103065,10/20/2017,10/20/2017,,PT-19090,pete takahito,consumer,united states,jacksonville,florida,32216.0,south,OFF-PA-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",6.672,1.0,0.2,2.502
8239,8240,CA-2017-103065,10/20/2017,10/20/2017,same day,PT-19090,pete takahito,consumer,united states,jacksonville,florida,32216.0,south,OFF-AR-10003251,office supplies,art,prang drawing pencil set,4.448,2.0,0.2,1.112
8240,8241,CA-2017-103065,10/20/2017,10/20/2017,same day,PT-19090,pete takahito,consumer,united states,jacksonville,florida,32216.0,south,FUR-FU-10000175,furniture,furnishings,dax wood document frame.,43.936,4.0,0.2,6.0412
8241,8242,CA-2014-109855,9/1/2014,9/5/2014,standard class,LH-16900,lena hernandez,consumer,united states,new york city,new york,10009.0,east,OFF-BI-10004716,office supplies,binders,wilson jones hanging recycled pressboard data binders,23.744,2.0,0.2,8.3104
8242,8243,CA-2014-109855,9/1/2014,9/5/2014,standard class,LH-16900,lena hernandez,consumer,united states,new york city,new york,10009.0,east,TEC-AC-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,357.0,3.0,0.0,57.12
8243,8244,CA-2014-109897,8/12/2014,8/16/2014,standard class,BW-11200,ben wallace,consumer,united states,san francisco,california,94122.0,west,TEC-PH-10003691,technology,phones,blackberry q10,806.336,8.0,0.2,50.396
8244,8245,CA-2014-109897,8/12/2014,8/16/2014,standard class,BW-11200,ben wallace,consumer,united states,san francisco,california,94122.0,west,FUR-FU-10002878,furniture,furnishings,"seth thomas 14"" day/date wall clock",85.44,3.0,0.0,31.6128
8245,8246,US-2014-143581,8/19/2014,8/23/2014,standard class,BS-11365,bill shonely,corporate,united states,columbus,georgia,31907.0,south,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,344.91,3.0,0.0,10.3473
8246,8247,CA-2015-129217,5/10/2015,5/10/2015,same day,DP-13390,dennis pardue,home office,united states,aurora,illinois,60505.0,central,OFF-AP-10002439,office supplies,appliances,tripp lite isotel 8 ultra 8 outlet metal surge,70.97,5.0,0.8,-191.619
